year,date,scientific_name,common_name,latitude,longitude,month
2022.0,2022-01-19,Pterocaesio chrysozona,Yellowband Fusilier,6.4874240276,99.335269426,
2022.0,2022-01-19,Epinephelus quoyanus,Longfin Rockcod,6.4874240276,99.335269426,
2022.0,2022-01-19,Epinephelus areolatus,Areolate Grouper,6.4874240276,99.335269426,
2022.0,2022-01-19,Coris batuensis,Batu Coris,6.4874240276,99.335269426,
2022.0,2022-01-19,Labroides dimidiatus,Bluestreak Cleaner Wrasse,6.4874240276,99.335269426,
2022.0,2022-01-19,Cephalopholis polyspila,Andaman Hind,6.4874240276,99.335269426,
2022.0,2022-01-19,Anyperodon leucogrammicus,Slender Grouper,6.4874240276,99.335269426,
2022.0,2022-01-19,Myripristis,Soldier Fishes,6.4893917912,99.3350050814,
2022.0,2022-01-19,Gymnothorax javanicus,Giant Moray,6.4893917912,99.3350050814,
2022.0,2022-01-19,Ostracion cubicum,Yellow Boxfish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Gymnothorax flavimarginatus,Yellowmargin Moray,6.4893917912,99.3350050814,
2022.0,2022-01-19,Amphiprion ephippium,Red Saddleback Anemonefish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Lutjanus biguttatus,Twospot Snapper,6.4893917912,99.3350050814,
2022.0,2022-01-19,Lutjanus kasmira,Bluestriped Snapper,6.4893917912,99.3350050814,
2022.0,2022-01-19,Myripristis,Soldier Fishes,6.4893917912,99.3350050814,
2022.0,2022-01-19,Ostracion meleagris,Spotted Boxfish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Ophichthinae,,6.4893917912,99.3350050814,
2022.0,2022-01-19,Rhinecanthus abyssus,Deepwater Triggerfish,12.9549233607,100.8929862455,
2022.0,2022-01-19,Dendrochirus zebra,Zebra Lionfish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Actinopterygii,Ray-finned Fishes,6.4893917912,99.3350050814,
2022.0,2022-01-19,Upeneus tragula,Freckled Goatfish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Amblyeleotris,,6.4893917912,99.3350050814,
2022.0,2022-01-19,Bodianus neilli,Bay of Bengal hogfish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Mullidae,Goatfishes,6.4893917912,99.3350050814,
2022.0,2022-01-19,Halichoeres scapularis,Zigzag Wrasse,6.4893917912,99.3350050814,
2022.0,2022-01-19,Coris batuensis,Batu Coris,6.4893917912,99.3350050814,
2022.0,2022-01-19,Lethrinus,,6.4893917912,99.3350050814,
2022.0,2022-01-19,Pardachirus pavoninus,Peacock sole,6.4893917912,99.3350050814,
2022.0,2022-01-19,Istigobius decoratus,Decorated Sandgoby,6.4893917912,99.3350050814,
2022.0,2022-01-19,Caranx melampygus,Bluefin Trevally,6.4893917912,99.3350050814,
2022.0,2022-01-19,Siganus javus,Java Rabbitfish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Diodon hystrix,Spotted Porcupinefish,6.4893917912,99.3350050814,
2022.0,2022-01-19,Scolopsis vosmeri,Whitecheek Monocle Bream,6.4893917912,99.3350050814,
2022.0,2022-01-19,Lutjanidae,Snappers,6.4893917912,99.3350050814,
2022.0,2022-01-18,Amphiprion akallopisos,Skunk Anemonefish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Corythoichthys,,6.4850693309,99.3120531955,
2022.0,2022-01-18,Scarus prasiognathos,Greencheek Parrotfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Fistularia commersonii,Blue-spotted Cornetfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Hemigymnus fasciatus,Barred Thicklip,6.4850693309,99.3120531955,
2022.0,2022-01-18,Lethrinus olivaceus,Longnose Emperor,6.4850693309,99.3120531955,
2022.0,2022-01-18,Siganus guttatus,Golden Rabbitfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Chaetodon trifascialis,Chevron Butterflyfish,6.492085781,99.2754780848,
2022.0,2022-01-18,Chaetodon lineolatus,Lined Butterflyfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Chaetodon rafflesii,Lattice Butterflyfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Tylosurus crocodilus,Houndfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Chlorurus sordidus,Indian Bullethead Parrotfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Chaetodon trifasciatus,Indian Redfin Butterflyfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Scarus dimidiatus,Yellow-barred Parrotfish,6.4850693309,99.3120531955,
2022.0,2022-01-18,Gerres oyena,Blacktip Silverbiddy,6.4850693309,99.3120531955,
2022.0,2022-01-18,Ctenogobiops feroculus,Fierce Shrimpgoby,6.4850693309,99.3120531955,
2022.0,2022-01-18,Ephippus orbis,Orbfish,7.0913978785,99.6079661939,
2022.0,2022-01-18,Caesio cuning,Yellowtail Fusilier,7.0917260658,99.6074819251,
2022.0,2022-01-18,Actinopterygii,Ray-finned Fishes,7.0922371099,99.6078252478,
2022.0,2022-01-18,Actinopterygii,Ray-finned Fishes,7.0915663644,99.6079110785,
2022.0,2022-01-18,Cynoglossidae,Tonguefishes,7.0914757615,99.6077092673,
2022.0,2022-01-18,Periophthalmus chrysospilos,Gold-spotted Mudskipper,7.0833630544,99.6134984484,
2022.0,2022-01-18,Oreoglanis omkoiensis,,17.64602825,98.2935498,
2022.0,2022-01-18,Cheilinus fasciatus,Redbreast Maori Wrasse,6.5234432104,99.2699269826,
2022.0,2022-01-18,Halichoeres chrysotaenia,Indian Pinstriped Wrasse,6.5234432104,99.2699269826,
2022.0,2022-01-18,Ostracion meleagris,Spotted Boxfish,6.54042464,99.2595112324,
2022.0,2022-01-18,Hippocampus comes,Tiger Tail Seahorse,6.4004095888,99.3361985506,
2022.0,2022-01-18,Gymnothorax javanicus,Giant Moray,6.5234432104,99.2699269826,
2022.0,2022-01-18,Lutjanus biguttatus,Twospot Snapper,6.5234432104,99.2699269826,
2022.0,2022-01-18,Scorpaenopsis,Scorpionfishes,6.5234432104,99.2699269826,
2022.0,2022-01-18,Diagramma pictum,Painted Sweetlips,6.5234018985,99.2706629144,
2022.0,2022-01-18,Myripristis,Soldier Fishes,6.5234018985,99.2706629144,
2022.0,2022-01-18,Eviota maculosa,,6.5234018985,99.2706629144,
2022.0,2022-01-18,Dascyllus carneus,Indian Dascyllus,6.5234018985,99.2706629144,
2022.0,2022-01-18,Coradion chrysozonus,Orangebanded Coralfish,6.5410771708,99.2624549568,
2022.0,2022-01-18,Amphiprion ephippium,Red Saddleback Anemonefish,6.5234018985,99.2706629144,
2022.0,2022-01-18,Ecsenius bicolor,Bicolor Blenny,6.5234018985,99.2706629144,
2022.0,2022-01-18,Scarus,,6.5234018985,99.2706629144,
2022.0,2022-01-18,Diodon hystrix,Spotted Porcupinefish,6.5234018985,99.2706629144,
2022.0,2022-01-18,Scolopsis margaritifera,Pearly Monocle Bream,6.5234018985,99.2706629144,
2022.0,2022-01-18,Diploprion bifasciatus,Barred Soapfish,6.5237121647,99.2706397313,
2022.0,2022-01-18,Scolopsis monogramma,Rainbow Monocle Bream,6.5237121647,99.2706397313,
2022.0,2022-01-18,Amphiprion clarkii,Clark's Anemonefish,6.5237121647,99.2706397313,
2022.0,2022-01-18,Siganus guttatus,Golden Rabbitfish,6.5237121647,99.2706397313,
2022.0,2022-01-18,Lutjanus,Common Snappers,6.5237121647,99.2706397313,
2022.0,2022-01-18,Arothron nigropunctatus,Blackspotted Puffer,6.5237121647,99.2706397313,
2022.0,2022-01-18,Solenostomus paradoxus,Ornate Ghostpipefish,6.5404502882,99.261540994,
2022.0,2022-01-18,Scolopsis vosmeri,Whitecheek Monocle Bream,6.5232586466,99.2702665288,
2022.0,2022-01-18,Dendrochirus zebra,Zebra Lionfish,6.5232586466,99.2702665288,
2022.0,2022-01-18,Eviota,Dwarfgobies,6.5232586466,99.2702665288,
2022.0,2022-01-18,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,6.5232586466,99.2702665288,
2022.0,2022-01-18,Thalassoma lunare,Moon Wrasse,6.5232586466,99.2702665288,
2022.0,2022-01-17,Channa striata,Striped Snakehead,13.87453184,100.59474095,
2022.0,2022-01-17,Amphiprion ocellaris,Ocellaris Anemonefish,6.4863752732,99.3009541285,
2022.0,2022-01-17,Parapercis hexophtalma,Spotted Sandperch,6.4863752732,99.3009541285,
2022.0,2022-01-17,Epinephelus fasciatus,Blacktip Grouper,6.4863752732,99.3009541285,
2022.0,2022-01-17,Scorpaeninae,Typical Scorpionfishes,6.4858117935,99.3006751786,
2022.0,2022-01-17,Chrysiptera,,6.4858117935,99.3006751786,
2022.0,2022-01-17,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,6.4858117935,99.3006751786,
2022.0,2022-01-17,Eviota maculosa,,6.4858117935,99.3006751786,
2022.0,2022-01-17,Corythoichthys,,6.4858117935,99.3006751786,
2022.0,2022-01-17,Scolopsis margaritifera,Pearly Monocle Bream,6.4858117935,99.3006751786,
2022.0,2022-01-17,Scarus niger,Swarthy Parrotfish,6.4858117935,99.3006751786,
2022.0,2022-01-17,Amphiprion akallopisos,Skunk Anemonefish,6.4858117935,99.3006751786,
2022.0,2022-01-17,Selaroides leptolepis,Yellowstripe Scad,6.4858117935,99.3006751786,
2022.0,2022-01-17,Kyphosus cinerascens,Highfin Chub,6.4858117935,99.3006751786,
2022.0,2022-01-17,Pomacentrus pavo,Peacock Damsel,6.4858117935,99.3006751786,
2022.0,2022-01-17,Tylosurus crocodilus,Houndfish,6.4858117935,99.3006751786,
2022.0,2022-01-17,Cheilinus chlorourus,Floral Maori Wrasse,6.4858117935,99.3006751786,
2022.0,2022-01-17,Dischistodus perspicillatus,White Damsel,6.4858117935,99.3006751786,
2022.0,2022-01-17,Gerreidae,Mojarras,6.4858117935,99.3006751786,
2022.0,2022-01-17,Valenciennea muralis,Mural Glidergoby,6.4858117935,99.3006751786,
2022.0,2022-01-17,Chaetodon triangulum,Triangular Butterflyfish,6.4858117935,99.3006751786,
2022.0,2022-01-17,Lutjaninae,Fusiliers,6.4858117935,99.3006751786,
2022.0,2022-01-17,Labroides dimidiatus,Bluestreak Cleaner Wrasse,6.4864605906,99.3020529922,
2022.0,2022-01-17,Chaetodon octofasciatus,Eightband Butterflyfish,6.4864605906,99.3020529922,
2022.0,2022-01-17,Ecsenius paroculus,Spottedback Coralblenny,6.4864605906,99.3020529922,
2022.0,2022-01-17,Scarus quoyi,Greenblotch Parrotfish,6.4864605906,99.3020529922,
2022.0,2022-01-17,Lutjanus decussatus,Checkered Snapper,6.4864605906,99.3020529922,
2022.0,2022-01-17,Chaetodon vagabundus,Vagabond Butterflyfish,6.4864605906,99.3020529922,
2022.0,2022-01-17,Scolopsis lineata,Lined Monocle Bream,6.4864605906,99.3020529922,
2022.0,2022-01-17,Gerreidae,Mojarras,6.4864605906,99.3020529922,
2022.0,2022-01-17,Valenciennea sexguttata,Sixspot Glidergoby,6.4864605906,99.3020529922,
2022.0,2022-01-17,Istigobius,,6.4864605906,99.3020529922,
2022.0,2022-01-17,Pomacentrus adelus,Obscure Damsel,6.4864605906,99.3020529922,
2022.0,2022-01-17,Chaetodon octofasciatus,Eightband Butterflyfish,7.360989008,99.2906391621,
2022.0,2022-01-17,Chrysiptera unimaculata,Onespot Demoiselle,7.360989008,99.2906391621,
2022.0,2022-01-17,Halichoeres,,7.360989008,99.2906391621,
2022.0,2022-01-17,Scarus,,7.360989008,99.2906391621,
2022.0,2022-01-17,Cephalopholis formosa,Bluelined Rockcod,7.360989008,99.2906391621,
2022.0,2022-01-17,Halichoeres annularis,Pacific Dusky Wrasse,7.360989008,99.2906391621,
2022.0,2022-01-16,Pterois miles,Indian Lionfish,7.3569392181,99.2934210787,
2022.0,2022-01-16,Epinephelus erythrurus,Cloudy Grouper,7.3569392181,99.2934210787,
2022.0,2022-01-16,Plotosus lineatus,Striped Eel Catfish,7.3575394498,99.2937395703,
2022.0,2022-01-16,Pempheris,,7.3575394498,99.2937395703,
2022.0,2022-01-16,Myripristis,Soldier Fishes,7.3575394498,99.2937395703,
2022.0,2022-01-16,Sargocentron rubrum,Red Squirrelfish,7.3575394498,99.2937395703,
2022.0,2022-01-16,Paracanthocobitis,,10.1262589164,98.6843335862,
2022.0,2022-01-16,Batasio fluviatilis,,10.0250637542,98.656093663,
2022.0,2022-01-16,Rasbora,True Rasboras,17.5564148801,99.4849314184,
2022.0,2022-01-16,Aplocheilus,,10.0256111176,98.6566088674,
2022.0,2022-01-16,Lepidocephalichthys hasselti,,10.0249797285,98.65610417,
2022.0,2022-01-16,Caranx melampygus,Bluefin Trevally,7.3691645495,99.2835693727,
2022.0,2022-01-16,Lutjaninae,Fusiliers,7.3691645495,99.2835693727,
2022.0,2022-01-16,Sphyraenidae,Barracudas,7.3691645495,99.2835693727,
2022.0,2022-01-16,Pterocaesio chrysozona,Yellowband Fusilier,7.3691645495,99.2835693727,
2022.0,2022-01-16,Lutjaninae,Fusiliers,7.3691645495,99.2835693727,
2022.0,2022-01-16,Lutjaninae,Fusiliers,7.3576024316,99.2939878399,
2022.0,2022-01-16,Upeneus tragula,Freckled Goatfish,7.3576024316,99.2939878399,
2022.0,2022-01-16,Acanthuridae,"Surgeonfishes, Tangs, and Unicornfishes",7.3576024316,99.2939878399,
2022.0,2022-01-16,Entomacrodus caudofasciatus,,7.3576024316,99.2939878399,
2022.0,2022-01-16,Neopomacentrus,,7.3576024316,99.2939878399,
2022.0,2022-01-16,Scolopsis vosmeri,Whitecheek Monocle Bream,7.3576024316,99.2939878399,
2022.0,2022-01-16,Valenciennea sexguttata,Sixspot Glidergoby,7.3576024316,99.2939878399,
2022.0,2022-01-16,Gerreidae,Mojarras,7.3576024316,99.2939878399,
2022.0,2022-01-16,Gerres oyena,Blacktip Silverbiddy,7.3576024316,99.2939878399,
2022.0,2022-01-16,Sillaginidae,Smelt-whitings,7.3576024316,99.2939878399,
2022.0,2022-01-16,Devario regina,Queen Danio,10.0256018002,98.6565395705,
2022.0,2022-01-15,Aplocheilus armatus,Whitespot,7.3630623761,99.2991415546,
2022.0,2022-01-15,Terapon puta,Spinycheek Grunter,12.86707856,100.89125443,
2022.0,2022-01-15,Hippocampus trimaculatus,Three-spot Seahorse,8.6781925848,97.7883516563,
2022.0,2022-01-15,Eucinostomus,,12.86731699,100.89110045,
2022.0,2022-01-15,Leiognathidae,Ponyfishes,12.86730389,100.89109325,
2022.0,2022-01-15,Epinephelus coeruleopunctatus,Whitespotted Grouper,7.3618730352,99.2904045435,
2022.0,2022-01-15,Acanthuridae,"Surgeonfishes, Tangs, and Unicornfishes",7.3613827931,99.2904852303,
2022.0,2022-01-15,Chaetodon collare,Red-tailed Butterflyfish,7.3618730352,99.2904045435,
2022.0,2022-01-15,Lutjaninae,Fusiliers,7.3613827931,99.2904852303,
2022.0,2022-01-15,Pempheris,,7.3613827931,99.2904852303,
2022.0,2022-01-15,Cephalopholis formosa,Bluelined Rockcod,7.3613827931,99.2904852303,
2022.0,2022-01-15,Thalassoma lunare,Moon Wrasse,7.3613827931,99.2904852303,
2022.0,2022-01-15,Salarias fasciatus,Jewelled Blenny,7.3610278155,99.2913544869,
2022.0,2022-01-15,Epinephelus quoyanus,Longfin Rockcod,7.3608104402,99.2926687692,
2022.0,2022-01-15,Poecilia latipinna,Sailfin Molly,13.5172952302,100.6548929214,
2022.0,2022-01-15,Zenarchopterus buffonis,Northern River Garfish,7.3904119641,99.3506861094,
2022.0,2022-01-15,Toxotes jaculatrix,Banded Archerfish,7.3904119641,99.3506861094,
2022.0,2022-01-15,Zenarchopterus buffonis,Northern River Garfish,7.2593148865,99.3977855368,
2022.0,2022-01-15,Gyrinocheilus aymonieri,Algae eater,12.940345744,100.9042437716,
2022.0,2022-01-15,Poropuntius laoensis,,17.5536468409,99.4852734357,
2022.0,2022-01-15,Channa limbata,,17.5536468409,99.4852734357,
2022.0,2022-01-15,Poeciliinae,Live-bearers,17.5536468409,99.4852734357,
2022.0,2022-01-14,Heniochus,Bannerfishes,7.2424267834,99.3703096045,
2022.0,2022-01-14,Cephalopholis formosa,Bluelined Rockcod,7.2424267834,99.3703096045,
2022.0,2022-01-14,Zanclus cornutus,Moorish Idol,7.2424267834,99.3703096045,
2022.0,2022-01-14,Channa striata,Striped Snakehead,13.7280214205,100.5552049354,
2022.0,2022-01-14,Chaetodon octofasciatus,Eightband Butterflyfish,7.2424267834,99.3703096045,
2022.0,2022-01-14,Lutjanus,Common Snappers,7.2424267834,99.3703096045,
2022.0,2022-01-14,Labrichthys unilineatus,Tubelip Wrasse,7.2424267834,99.3703096045,
2022.0,2022-01-14,Thalassoma lunare,Moon Wrasse,7.2424267834,99.3703096045,
2022.0,2022-01-14,Kyphosus cinerascens,Highfin Chub,7.2424267834,99.3703096045,
2022.0,2022-01-14,Abudefduf sordidus,Blackspot Sergeant,7.2418081678,99.3696051726,
2022.0,2022-01-14,Nemipteridae,Threadfin Breams,7.2418081678,99.3696051726,
2022.0,2022-01-14,Siganus javus,Java Rabbitfish,7.2418081678,99.3696051726,
2022.0,2022-01-14,Siganus guttatus,Golden Rabbitfish,7.2418081678,99.3696051726,
2022.0,2022-01-14,Ceratogarra cambodgiensis,Stonelapping Minnow,8.80657065,98.6084046,
2022.0,2022-01-14,Chaetodon collare,Red-tailed Butterflyfish,7.2418081678,99.3696051726,
2022.0,2022-01-14,Lutjanus fulvus,Blacktail Snapper,7.2425984147,99.3703709363,
2022.0,2022-01-14,Lutjanus lemniscatus,Darktail Snapper,7.242844716,99.370843005,
2022.0,2022-01-14,Pomacentridae,Damselfishes,7.242844716,99.370843005,
2022.0,2022-01-14,Nemipteridae,Threadfin Breams,7.242844716,99.370843005,
2022.0,2022-01-14,Chaetodon collare,Red-tailed Butterflyfish,7.242844716,99.370843005,
2022.0,2022-01-14,Diodon liturosus,Blackblotched Porcupinefish,7.242844716,99.370843005,
2022.0,2022-01-14,Parupeneus indicus,Yellowspot Goatfish,7.242844716,99.370843005,
2022.0,2022-01-14,Pomacentrus tripunctatus,Threespot Damsel,7.242844716,99.370843005,
2022.0,2022-01-14,Halichoeres,,7.242844716,99.370843005,
2022.0,2022-01-14,Siganus canaliculatus,White-spotted Rabbitfish,7.242844716,99.370843005,
2022.0,2022-01-14,Arothron immaculatus,Yellow-eyed Puffer,7.4063088333,99.2158970403,
2022.0,2022-01-14,Acanthurus lineatus,Striped Surgeonfish,7.4039681755,99.2304882573,
2022.0,2022-01-14,Scomberoides,Queenfishes,7.2268141853,99.3962682007,
2022.0,2022-01-14,Zenarchopteridae,Viviparous Halfbeaks,7.25926761,99.3979555004,
2022.0,2022-01-14,Terapon jarbua,Crescent Grunter,7.2710910386,99.3787601911,
2022.0,2022-01-13,Diodon,,7.223611392,99.3648866504,
2022.0,2022-01-13,Diodon hystrix,Spotted Porcupinefish,7.223611392,99.3648866504,
2022.0,2022-01-13,Halichoeres chloropterus,Pastel-green Wrasse,7.223611392,99.3648866504,
2022.0,2022-01-13,Epinephelus coeruleopunctatus,Whitespotted Grouper,7.223611392,99.3648866504,
2022.0,2022-01-13,Tripterygiidae,Triplefins,7.223611392,99.3648866504,
2022.0,2022-01-13,Asterropteryx semipunctata,Starry Goby,7.223611392,99.3648866504,
2022.0,2022-01-13,Istigobius ornatus,Ornate Sandgoby,7.223611392,99.3648866504,
2022.0,2022-01-13,Abudefduf septemfasciatus,Banded Sergeant,7.223611392,99.3648866504,
2022.0,2022-01-13,Siganus guttatus,Golden Rabbitfish,7.2238410327,99.3642490537,
2022.0,2022-01-13,Valenciennea sexguttata,Sixspot Glidergoby,7.2238410327,99.3642490537,
2022.0,2022-01-13,Amblygobius stethophthalmus,Freckled Goby,7.2238410327,99.3642490537,
2022.0,2022-01-13,Cryptocentrus melanopus,Pink Shrimpgoby,7.2235144553,99.3641673401,
2022.0,2022-01-13,Valenciennea muralis,Mural Glidergoby,7.2238410327,99.3642490537,
2022.0,2022-01-13,Ptereleotris,,7.2234680234,99.3644488579,
2022.0,2022-01-13,Enneapterygius,,7.2234680234,99.3644488579,
2022.0,2022-01-13,Abudefduf bengalensis,Bengal Sergeant,7.2234680234,99.3644488579,
2022.0,2022-01-13,Chaetodon collare,Red-tailed Butterflyfish,7.2234680234,99.3644488579,
2022.0,2022-01-13,Labridae,Wrasses and Parrotfishes,7.2234680234,99.3644488579,
2022.0,2022-01-13,Ostorhinchus cookii,Cook's Cardinalfish,7.2234680234,99.3644488579,
2022.0,2022-01-13,Istigobius ornatus,Ornate Sandgoby,7.2234680234,99.3644488579,
2022.0,2022-01-13,Abudefduf vaigiensis,Indo-Pacific Sergeant Major,7.2234680234,99.3644488579,
2022.0,2022-01-13,Cheilodipterus quinquelineatus,Fiveline Cardinalfish,7.2234680234,99.3644488579,
2022.0,2022-01-13,Scorpaeninae,Typical Scorpionfishes,7.2234680234,99.3644488579,
2022.0,2022-01-13,Istiblennius dussumieri,Dussumier's Rockskipper,7.2086425386,99.3903786382,
2022.0,2022-01-13,Actinopterygii,Ray-finned Fishes,7.2099509549,99.390629618,
2022.0,2022-01-13,Dermogenys,,7.3132986111,99.8238215488,
2022.0,2022-01-12,Paralaubuca riveroi,,14.202025,100.5086883333,
2022.0,2022-01-12,Gobiopterus chuno,,6.0944631467,102.2906162962,
2022.0,2022-01-12,Neolissochilus soroides,Golden Mahseer Barb,8.3515125708,99.6229496204,
2022.0,2022-01-12,Neolissochilus soroides,Golden Mahseer Barb,8.2246266948,99.7942128172,
2022.0,2022-01-12,Brachygobius,Bumblebee Gobies,6.0974952403,102.2917740047,
2022.0,2022-01-12,Stigmatogobius sadanundio,Grey Knight Goby,6.0933667778,102.2871636944,
2022.0,2022-01-12,Chaetodon collare,Red-tailed Butterflyfish,6.4885938557,99.3048958853,
2022.0,2022-01-12,Platax teira,Longfin Batfish,6.4885938557,99.3048958853,
2022.0,2022-01-12,Zanclus cornutus,Moorish Idol,6.4885938557,99.3048958853,
2022.0,2022-01-11,Osphronemus goramy,Giant Gourami,8.4506926498,99.9531432179,
2022.0,2022-01-11,Scatophagus argus,Spotted Scat,6.0966111176,102.2916254774,
2022.0,2022-01-11,Boleophthalmus boddarti,Boddart's Blue-spotted Mudskipper,7.3380679012,99.5087962963,
2022.0,2022-01-11,Dichotomyctere nigroviridis,Green Spotted Puffer,6.0963338611,102.2889804722,
2022.0,2022-01-10,Trichopsis vittata,Croaking Gourami,10.0246726404,98.6559735096,
2022.0,2022-01-10,Cyprinus rubrofuscus,Amur Carp,14.8920041071,102.0561022586,
2022.0,2022-01-10,Schistura robertsi,,9.962768703,98.6733796997,
2022.0,2022-01-10,Gobionellinae,Estuarine gobies,10.0268052737,98.6573899861,
2022.0,2022-01-09,Arapaima,Arapaimas,14.9806726128,102.0764697343,
2022.0,2022-01-09,Halicampus,,12.6050553903,101.6984311667,
2022.0,2022-01-09,Systomus rubripinnis,Javaen Barb,19.3679332986,98.9766615629,
2022.0,2022-01-09,Betta stigmosa,Terengganu Betta,5.5335934783,103.1657189628,
2022.0,2022-01-09,Channa limbata,,5.5647005984,103.1537499181,
2022.0,2022-01-09,Oreochromis mossambicus,Mozambique Tilapia,13.4816894531,100.9408569333,
2022.0,2022-01-09,Betta stigmosa,Terengganu Betta,5.5159578674,103.1889368288,
2022.0,2022-01-09,Rasbora notura,Terengganu rasbora,5.5753568397,103.1296028594,
2022.0,2022-01-09,Neolissochilus soroides,Golden Mahseer Barb,9.8208310459,98.7206167263,
2022.0,2022-01-09,Clarias gariepinus,Sharptooth Catfish,6.3726099027,100.4370187595,
